model,dtype,brand,brand_title,code,code_alias,model_name,ver_name,source_file
KLVV-W5821B,computer,huawei,华为,,KelvinV,华为擎云 L420,8GB+512GB,huawei_cn
KLVV-W5821C,computer,huawei,华为,,KelvinV,华为擎云 L420,16GB+256GB,huawei_cn
KLVV-W5821D,computer,huawei,华为,,KelvinV,华为擎云 L420,16GB+512GB,huawei_cn
HAD-W72-001,computer,huawei,华为,,Harden,华为擎云 HM940,标准版 (32GB+1TB),huawei_cn
HAD-W72-006,computer,huawei,华为,,Harden,华为擎云 HM940,标准版 (24GB+512GB),huawei_cn
HEGE-550,tv,huawei,华为,,Hege,华为智慧屏 V 系列,55i-A (4GB+64GB),huawei_cn
HEGE-550B,tv,huawei,华为,,Hege,华为智慧屏 V 系列,55i-B (4GB+32GB),huawei_cn
HEGE-560,tv,huawei,华为,,Hege,华为智慧屏 V 系列,65,huawei_cn
HEGE-560B,tv,huawei,华为,,Hege,华为智慧屏 V 系列,65i,huawei_cn
HEGE-560S,tv,huawei,华为,,Hege,华为智慧屏 V 系列,65 尊爵版,huawei_cn
HEGE-570,tv,huawei,华为,,Hege,华为智慧屏 V 系列,75,huawei_cn
HD55THAA,tv,huawei,华为,,,华为智慧屏 V 系列 2021,55 2021,huawei_cn
HD65THAA,tv,huawei,华为,,,华为智慧屏 V 系列 2021,65 2021,huawei_cn
HD75THAA,tv,huawei,华为,,,华为智慧屏 V 系列 2021,75 2021,huawei_cn
HD75FREA,tv,huawei,华为,,,华为智慧屏 V 系列 2021,75 Super,huawei_cn
HD85THAA,tv,huawei,华为,,,华为智慧屏 V 系列 2021,85 2021,huawei_cn
HD98SOKA,tv,huawei,华为,,,华为智慧屏 V 系列 2021,98 2021,huawei_cn
HD65FRUA,tv,huawei,华为,,,华为智慧屏 V Pro 系列,65 Pro,huawei_cn
HD75FRUA,tv,huawei,华为,,,华为智慧屏 V Pro 系列,75 Pro,huawei_cn
HD65FRUB,tv,huawei,华为,,,华为智慧屏 V 三代,65 三代,huawei_cn
HD75FRUB,tv,huawei,华为,,,华为智慧屏 V 三代,75 三代,huawei_cn
HD75ARKB,tv,huawei,华为,,,华为智慧屏 V5,75,huawei_cn
HD85ARKB,tv,huawei,华为,,,华为智慧屏 V5,85,huawei_cn
HD98ARKB,tv,huawei,华为,,,华为智慧屏 V5,98,huawei_cn
HD75ARKA,tv,huawei,华为,,,华为智慧屏 V5 Pro,75,huawei_cn
HD85ARKA,tv,huawei,华为,,,华为智慧屏 V5 Pro,85,huawei_cn
HD98ARKA,tv,huawei,华为,,,华为智慧屏 V5 Pro,98,huawei_cn
HDC0ARIA,tv,huawei,华为,,,华为智慧屏 V5 Max,110,huawei_cn
HD75ARIC,tv,huawei,华为,,,华为智慧屏 V6,75,huawei_cn
HD85ARIC,tv,huawei,华为,,,华为智慧屏 V6,85,huawei_cn
HD98ARIC,tv,huawei,华为,,,华为智慧屏 V6,98,huawei_cn
PLAT-760,tv,huawei,华为,,Plato,华为智慧屏 X 系列,65,huawei_cn
HD65EDIH,tv,huawei,华为,,,华为智慧屏 MateTV,65 英寸,huawei_cn
HD75EDIH,tv,huawei,华为,,,华为智慧屏 MateTV,75 英寸,huawei_cn
HD8XEDIH,tv,huawei,华为,,,华为智慧屏 MateTV,85 英寸,huawei_cn
HD98EDIH,tv,huawei,华为,,,华为智慧屏 MateTV,98 英寸,huawei_cn
HD75EDIJ,tv,huawei,华为,,,华为智慧屏 MateTV Pro,75 英寸,huawei_cn
HD8XEDIJ,tv,huawei,华为,,,华为智慧屏 MateTV Pro,85 英寸,huawei_cn
HD98EDIJ,tv,huawei,华为,,,华为智慧屏 MateTV Pro,98 英寸,huawei_cn
HD1XEDIJ,tv,huawei,华为,,,华为智慧屏 MateTV Max,110 英寸,huawei_cn
HD55KANB,tv,huawei,华为,,Kant,华为智慧屏 S 系列,55 60Hz (3GB+16GB),huawei_cn
HD55KANC,tv,huawei,华为,,Kant,华为智慧屏 S 系列,55 60Hz (3GB+32GB),huawei_cn
HD55KANS,tv,huawei,华为,,Kant,华为智慧屏 S 系列,Pro 55 120Hz (3GB+16GB),huawei_cn
HD65KANA,tv,huawei,华为,,Kant,华为智慧屏 S 系列,65 (3GB+16GB),huawei_cn
HD65KANS,tv,huawei,华为,,Kant,华为智慧屏 S 系列,Pro 65 (3GB+32GB),huawei_cn
HD75KANA,tv,huawei,华为,,Kant,华为智慧屏 S 系列,75 (3GB+16GB),huawei_cn
HD75KANS,tv,huawei,华为,,Kant,华为智慧屏 S 系列,Pro 75 (3GB+32GB),huawei_cn
HD55AJMA,tv,huawei,华为,,,华为智慧屏 S 二代,55 二代,huawei_cn
HD65AJMA,tv,huawei,华为,,,华为智慧屏 S 二代,65 二代,huawei_cn
HD75AJMA,tv,huawei,华为,,,华为智慧屏 S 二代,75 二代,huawei_cn
HD55DESU,tv,huawei,华为,,,华为智慧屏 S Pro,55i Pro,huawei_cn
HD65DESU,tv,huawei,华为,,,华为智慧屏 S Pro,65i Pro,huawei_cn
HD86KEPA,tv,huawei,华为,,Kepler,华为智慧屏 S Pro,86 Pro,huawei_cn
HD65AJMS,tv,huawei,华为,,,华为智慧屏 S3 Pro,65,huawei_cn
HD75AJMS,tv,huawei,华为,,,华为智慧屏 S3 Pro,75,huawei_cn
HD86AJMS,tv,huawei,华为,,,华为智慧屏 S3 Pro,86,huawei_cn
HDB5256H,tv,huawei,华为,,,华为智慧屏 S5,55,huawei_cn
HDB5266H,tv,huawei,华为,,,华为智慧屏 S5,65,huawei_cn
HDB5276H,tv,huawei,华为,,,华为智慧屏 S5,75,huawei_cn
HDB5286H,tv,huawei,华为,,,华为智慧屏 S5,85,huawei_cn
HDB525G6,tv,huawei,华为,,,华为智慧屏 S5 New,55,huawei_cn
HDB526G6,tv,huawei,华为,,,华为智慧屏 S5 New,65,huawei_cn
HDB527G6,tv,huawei,华为,,,华为智慧屏 S5 New,75,huawei_cn
HD85KUNM,tv,huawei,华为,,,华为智慧屏 S5 New,85,huawei_cn
HD65AJMN,tv,huawei,华为,,,华为智慧屏 S5 Pro,65,huawei_cn
HD75AJMN,tv,huawei,华为,,,华为智慧屏 S5 Pro,75,huawei_cn
HD86AJMN,tv,huawei,华为,,,华为智慧屏 S5 Pro,86,huawei_cn
HD65WATN,tv,huawei,华为,,,华为智慧屏 S5 Pro New,65,huawei_cn
HD75WATN,tv,huawei,华为,,,华为智慧屏 S5 Pro New,75,huawei_cn
HD86WATN,tv,huawei,华为,,,华为智慧屏 S5 Pro New,86,huawei_cn
HD55KULX,tv,huawei,华为,,,华为智慧屏 S6,55,huawei_cn
HD65KULX,tv,huawei,华为,,,华为智慧屏 S6,65,huawei_cn
HD75KULX,tv,huawei,华为,,,华为智慧屏 S6,75,huawei_cn
HD85KULX,tv,huawei,华为,,,华为智慧屏 S6,85,huawei_cn
HD6XAJMS,tv,huawei,华为,,,华为智慧屏 S6 Pro,65,huawei_cn
HD7XAJMS,tv,huawei,华为,,,华为智慧屏 S6 Pro,75,huawei_cn
HD8XAJMS,tv,huawei,华为,,,华为智慧屏 S6 Pro,85,huawei_cn
HD9XAJMS,tv,huawei,华为,,,华为智慧屏 S6 Pro,98,huawei_cn
HD55KLY26B,tv,huawei,华为,,,华为智慧屏 S7,55,huawei_cn
HD65KLY26B,tv,huawei,华为,,,华为智慧屏 S7,65,huawei_cn
HD75KLY26B,tv,huawei,华为,,,华为智慧屏 S7,75,huawei_cn
HD85KLY26B,tv,huawei,华为,,,华为智慧屏 S7,85,huawei_cn
HD98QINA,tv,huawei,华为,,,华为智慧屏 S7,98,huawei_cn
HD6XNEWN,tv,huawei,华为,,,华为智慧屏 S7 Pro,65,huawei_cn
HD7XNEWN,tv,huawei,华为,,,华为智慧屏 S7 Pro,75,huawei_cn
HD8XNEWN,tv,huawei,华为,,,华为智慧屏 S7 Pro,85,huawei_cn
HD9XNEWN,tv,huawei,华为,,,华为智慧屏 S7 Pro,98,huawei_cn
HD1XQINA,tv,huawei,华为,,,华为智慧屏 S7X Pro,65,huawei_cn
HD77QINA,tv,huawei,华为,,,华为智慧屏 S7X Pro,75,huawei_cn
HD85QINA,tv,huawei,华为,,,华为智慧屏 S7X Pro,85,huawei_cn
HD55DESA,tv,huawei,华为,,,华为智慧屏 SE 系列,55 (2GB+16GB),huawei_cn
HD55DESZ,tv,huawei,华为,,,华为智慧屏 SE 系列,55 畅连通话版 1080P (2GB+16GB),huawei_cn
HD55DESY,tv,huawei,华为,,,华为智慧屏 SE 系列,55 畅连通话版 1080P 金属底座 (2GB+16GB),huawei_cn
HD55DESV,tv,huawei,华为,,,华为智慧屏 SE 系列,55 畅连通话版 4K (2GB+16GB),huawei_cn
HD55DESS,tv,huawei,华为,,,华为智慧屏 SE 系列,55A 会员版 4K (2GB+16GB),huawei_cn
HD65DESA,tv,huawei,华为,,,华为智慧屏 SE 系列,65 (2GB+16GB),huawei_cn
HD65DESZ,tv,huawei,华为,,,华为智慧屏 SE 系列,65 畅连通话版 1080P (2GB+16GB),huawei_cn
HD65DESY,tv,huawei,华为,,,华为智慧屏 SE 系列,65 畅连通话版 1080P 金属底座 (2GB+16GB),huawei_cn
HD65DESV,tv,huawei,华为,,,华为智慧屏 SE 系列,65 畅连通话版 4K (2GB+16GB),huawei_cn
HD75DESA,tv,huawei,华为,,,华为智慧屏 SE 系列,75 (2GB+16GB),huawei_cn
HD43KHAA,tv,huawei,华为,,,华为智慧屏 SE 系列 2022,43 2022,huawei_cn
HD55KHAA,tv,huawei,华为,,,华为智慧屏 SE 系列 2022,55 2022,huawei_cn
HD55KHAS,tv,huawei,华为,,,华为智慧屏 SE 系列 2022,55 Pro 2022,huawei_cn
HD65KHAA,tv,huawei,华为,,,华为智慧屏 SE 系列 2022,65 2022,huawei_cn
HD65KHAS,tv,huawei,华为,,,华为智慧屏 SE 系列 2022,65 Pro 2022,huawei_cn
HD65FRUC,tv,huawei,华为,,,华为 Vision 智慧屏,Z65 电竞版,huawei_cn
HD75FRUC,tv,huawei,华为,,,华为 Vision 智慧屏,Z75 电竞版,huawei_cn
HD65MILA,tv,huawei,华为,,,华为 Vision 智慧屏,65,huawei_cn
HD75MILA,tv,huawei,华为,,,华为 Vision 智慧屏,75,huawei_cn
HD86KHAA,tv,huawei,华为,,,华为 Vision 智慧屏,86,huawei_cn
HD65QINA,tv,huawei,华为,,,华为 Vision 智慧屏 3,65,huawei_cn
HD75QINA,tv,huawei,华为,,,华为 Vision 智慧屏 3,75,huawei_cn
HD86QINA,tv,huawei,华为,,,华为 Vision 智慧屏 3,86,huawei_cn
HD55KUNA,tv,huawei,华为,,,华为 Vision 智慧屏 SE3,55,huawei_cn
HD65KUNA,tv,huawei,华为,,,华为 Vision 智慧屏 SE3,65,huawei_cn
HD75KUNA,tv,huawei,华为,,,华为 Vision 智慧屏 SE3,75,huawei_cn
HD6XQINA,tv,huawei,华为,,,华为 Vision 智慧屏 4,65,huawei_cn
HD7XQINA,tv,huawei,华为,,,华为 Vision 智慧屏 4,75,huawei_cn
HD8XQINA,tv,huawei,华为,,,华为 Vision 智慧屏 4,86,huawei_cn
HD65ARIN,tv,huawei,华为,,,华为 Vision 智慧屏 4 New,65,huawei_cn
HD75ARIN,tv,huawei,华为,,,华为 Vision 智慧屏 4 New,75,huawei_cn
HD86ARIN,tv,huawei,华为,,,华为 Vision 智慧屏 4 New,86,huawei_cn
HD55KUNL,tv,huawei,华为,,,华为 Vision 智慧屏 4 SE,55,huawei_cn
HD65KUNL,tv,huawei,华为,,,华为 Vision 智慧屏 4 SE,65,huawei_cn
HD75KUNL,tv,huawei,华为,,,华为 Vision 智慧屏 4 SE,75,huawei_cn
HD85KUNL,tv,huawei,华为,,,华为 Vision 智慧屏 4 SE,85,huawei_cn
HD75ARQD,tv,huawei,华为,,,华为 Vision 智慧屏 4 Pro,75,huawei_cn
HD85ARQD,tv,huawei,华为,,,华为 Vision 智慧屏 4 Pro,85,huawei_cn
HD6XAJMN,tv,huawei,华为,,,华为 Vision 智慧屏 5,65,huawei_cn
HD7XAJMN,tv,huawei,华为,,,华为 Vision 智慧屏 5,75,huawei_cn
HD8XAJMN,tv,huawei,华为,,,华为 Vision 智慧屏 5,85,huawei_cn
HD9XAJMN,tv,huawei,华为,,,华为 Vision 智慧屏 5,98,huawei_cn
HD55KULU,tv,huawei,华为,,,华为 Vision 智慧屏 5 SE,55,huawei_cn
HDB525A9,tv,huawei,华为,,,华为 Vision 智慧屏 5 SE,优享版 55,huawei_cn
HD65KULU,tv,huawei,华为,,,华为 Vision 智慧屏 5 SE,65,huawei_cn
HDB526A9,tv,huawei,华为,,,华为 Vision 智慧屏 5 SE,优享版 65,huawei_cn
HD75KULU,tv,huawei,华为,,,华为 Vision 智慧屏 5 SE,75,huawei_cn
HDB527A9,tv,huawei,华为,,,华为 Vision 智慧屏 5 SE,优享版 75,huawei_cn
HD85KULU,tv,huawei,华为,,,华为 Vision 智慧屏 5 SE,85,huawei_cn
HD65NEWN,tv,huawei,华为,,,华为 Vision 智慧屏 5 Pro,65,huawei_cn
HD75NEWN,tv,huawei,华为,,,华为 Vision 智慧屏 5 Pro,75,huawei_cn
HD85NEWN,tv,huawei,华为,,,华为 Vision 智慧屏 5 Pro,85,huawei_cn
HD6XWATN,tv,huawei,华为,,,华为 Vision 智慧屏 6,65,huawei_cn
HD7XWATN,tv,huawei,华为,,,华为 Vision 智慧屏 6,75,huawei_cn
HD8XWATN,tv,huawei,华为,,,华为 Vision 智慧屏 6,85,huawei_cn
HD9XWATN,tv,huawei,华为,,,华为 Vision 智慧屏 6,98,huawei_cn
HD55KLY26A,tv,huawei,华为,,,华为 Vision 智慧屏 6 SE,55,huawei_cn
HD55KLY26E,tv,huawei,华为,,,华为 Vision 智慧屏 6 SE,RGB 55,huawei_cn
HD65KLY26A,tv,huawei,华为,,,华为 Vision 智慧屏 6 SE,65,huawei_cn
HD65KLY26E,tv,huawei,华为,,,华为 Vision 智慧屏 6 SE,RGB 65,huawei_cn
HD75KLY26A,tv,huawei,华为,,,华为 Vision 智慧屏 6 SE,75,huawei_cn
HD75KLY26E,tv,huawei,华为,,,华为 Vision 智慧屏 6 SE,RGB 75,huawei_cn
HD85KLY26A,tv,huawei,华为,,,华为 Vision 智慧屏 6 SE,85,huawei_cn
HD1XAJMS,tv,huawei,华为,,,华为 Vision 智慧屏 6 Pro,65,huawei_cn
HD77AJMS,tv,huawei,华为,,,华为 Vision 智慧屏 6 Pro,75,huawei_cn
HD85AJMS,tv,huawei,华为,,,华为 Vision 智慧屏 6 Pro,85,huawei_cn
HD98AJMS,tv,huawei,华为,,,华为 Vision 智慧屏 6 Pro,98,huawei_cn
HD55DESB,tv,huawei,华为,,,华为智慧屏 B 系列,3-500,huawei_cn
HD65DESB,tv,huawei,华为,,,华为智慧屏 B 系列,3-600,huawei_cn
HDB325A7,tv,huawei,华为,,,华为智慧屏 B 系列,3 55,huawei_cn
HDB326A7,tv,huawei,华为,,,华为智慧屏 B 系列,3 65,huawei_cn
HD55KANY,tv,huawei,华为,,,华为智慧屏 B 系列,5-510,huawei_cn
HD65KANY,tv,huawei,华为,,,华为智慧屏 B 系列,5-610,huawei_cn
HEGE-550AX,tv,huawei,华为,,,华为智慧屏 B 系列,7-500,huawei_cn
HEGE-550X,tv,huawei,华为,,,华为智慧屏 B 系列,7-510,huawei_cn
HD65FRUN,tv,huawei,华为,,,华为智慧屏 B 系列,7 65,huawei_cn
HD75FRUN,tv,huawei,华为,,,华为智慧屏 B 系列,7 75,huawei_cn
HD86FRUN,tv,huawei,华为,,,华为智慧屏 B 系列,7 86,huawei_cn
HDB729A7,tv,huawei,华为,,,华为智慧屏 B 系列,9 98,huawei_cn
BLM-00,pad,huawei,华为,,,华为小精灵学习智慧屏,,huawei_cn
BLM-00,pad,huawei,华为,,,华为智慧屏便携版,,huawei_cn
BLM-00,pad,huawei,华为,,,华为全屋智能中控屏（桌面版）,,huawei_cn
Leo-B09,watch,huawei,华为,,Leo,HUAWEI WATCH 2,蓝牙版,huawei_cn
Leo-B19,watch,huawei,华为,,Leo,HUAWEI WATCH 2,Classic,huawei_cn
Leo-L00E,watch,huawei,华为,,Leo,HUAWEI WATCH 2,2018,huawei_cn
Leo-L09S,watch,huawei,华为,,Leo,HUAWEI WATCH 2,4G,huawei_cn
Leo-L19E,watch,huawei,华为,,Leo,HUAWEI WATCH 2,Pro,huawei_cn
LEO-DLXXU,watch,huawei,华为,,Leo,HUAWEI WATCH 2,Smartwatch,huawei_cn
GLL-AL00,watch,huawei,华为,,Galileo,HUAWEI WATCH 3,,huawei_cn
GLL-AL30,watch,huawei,华为,,Galileo,HUAWEI WATCH 3,,huawei_cn
GLL-AL01,watch,huawei,华为,,GalileoPro,HUAWEI WATCH 3 Pro,,huawei_cn
GLL-AL08,watch,huawei,华为,,GalileoPro,HUAWEI WATCH 3 Pro new,时尚款,huawei_cn
GLL-AL09,watch,huawei,华为,,GalileoPro,HUAWEI WATCH 3 Pro new,尊享款,huawei_cn
ARC-AL00,watch,huawei,华为,,Archi,HUAWEI WATCH 4,,huawei_cn
MDS-AL00,watch,huawei,华为,,Medes,HUAWEI WATCH 4 Pro,,huawei_cn
MDS-AL10,watch,huawei,华为,,Medes,HUAWEI WATCH 4 Pro,,huawei_cn
SOC-AL00,watch,huawei,华为,,Socrates,HUAWEI WATCH 5,42mm,huawei_cn
SOC-AL00,watch,huawei,华为,,Socrates,HUAWEI WATCH 十周年款,42mm,huawei_cn
RTS-AL00,watch,huawei,华为,,,HUAWEI WATCH 5,46mm,huawei_cn
RTS-AL00,watch,huawei,华为,,,HUAWEI WATCH 十周年款,46mm,huawei_cn
CLB-B19,watch,huawei,华为,,,HUAWEI WATCH Ultimate,非凡大师,huawei_cn
WDS-B19,watch,huawei,华为,,Woods,HUAWEI WATCH Ultimate,非凡探索,huawei_cn
MCH-AL00,watch,huawei,华为,,,HUAWEI WATCH Ultimate 2,非凡探索,huawei_cn
CLB-B19,watch,huawei,华为,,,HUAWEI WATCH ULTIMATE DESIGN 非凡大师,黄金款,huawei_cn
EDD-B39,watch,huawei,华为,,,HUAWEI WATCH ULTIMATE DESIGN 非凡大师,蓝宝石黄金款,huawei_cn
LNG-AL00,watch,huawei,华为,,,HUAWEI WATCH ULTIMATE DESIGN 非凡大师,紫金款,huawei_cn
CHC-AL00,watch,huawei,华为,,,HUAWEI WATCH ULTIMATE DESIGN 非凡大师,星钻绽放,huawei_cn
ELA-B19,watch,huawei,华为,,,HUAWEI WATCH GT,雅致款,huawei_cn
FTN-B19,watch,huawei,华为,,,HUAWEI WATCH GT,时尚版/运动版,huawei_cn
DAN-B19,watch,huawei,华为,,,HUAWEI WATCH GT 2,42mm,huawei_cn
LTN-B19,watch,huawei,华为,,,HUAWEI WATCH GT 2,46mm,huawei_cn
HCT-B19,watch,huawei,华为,,,HUAWEI WATCH GT 2e,,huawei_cn
VID-B19,watch,huawei,华为,,Vidar,HUAWEI WATCH GT 2 Pro,,huawei_cn
VID-B99,watch,huawei,华为,,Vidar,HUAWEI WATCH GT 2 Pro,ECG,huawei_cn
MIL-B19,watch,huawei,华为,,Milo,HUAWEI WATCH GT 3,42mm,huawei_cn
JPT-B19,watch,huawei,华为,,Jupiter,HUAWEI WATCH GT 3,46mm,huawei_cn
JPT-B29,watch,huawei,华为,,Jupiter,HUAWEI WATCH GT 3,46mm,huawei_cn
FRG-B19,watch,huawei,华为,,Frigga,HUAWEI WATCH GT 3 Pro,43mm,huawei_cn
ODN-B19,watch,huawei,华为,,Odin,HUAWEI WATCH GT 3 Pro,46mm,huawei_cn
FRG-B19,watch,huawei,华为,,Frigga,HUAWEI WATCH GT 3 Pro 典藏版,,huawei_cn
ODN-B19,watch,huawei,华为,,Odin,HUAWEI WATCH GT 3 保时捷设计,,huawei_cn
ARA-B19,watch,huawei,华为,,,HUAWEI WATCH GT 4,41mm,huawei_cn
PNX-B19,watch,huawei,华为,,,HUAWEI WATCH GT 4,46mm,huawei_cn
JNA-B19,watch,huawei,华为,,Jana,HUAWEI WATCH GT 5,41mm,huawei_cn
VLI-B19,watch,huawei,华为,,Vili,HUAWEI WATCH GT 5,46mm,huawei_cn
JNA-B29,watch,huawei,华为,,Jana,HUAWEI WATCH GT 5 Pro,42mm,huawei_cn
VLI-B29,watch,huawei,华为,,Vilipro,HUAWEI WATCH GT 5 Pro,46mm,huawei_cn
KSU-B19,watch,huawei,华为,,Konsu,HUAWEI WATCH GT 6,41mm,huawei_cn
ATM-B19,watch,huawei,华为,,Atum,HUAWEI WATCH GT 6,46mm,huawei_cn
KSU-B29,watch,huawei,华为,,Konsu,HUAWEI WATCH GT 6 Pro,42mm,huawei_cn
ATM-B29,watch,huawei,华为,,Atum,HUAWEI WATCH GT 6 Pro,46mm,huawei_cn
NSU-B39,watch,huawei,华为,,,HUAWEI WATCH GT 7,41mm,huawei_cn
TUM-B39,watch,huawei,华为,,,HUAWEI WATCH GT 7,46mm,huawei_cn
TUM-B49,watch,huawei,华为,,,HUAWEI WATCH GT 7 Pro,46mm,huawei_cn
RUN-B19,watch,huawei,华为,,Runner,HUAWEI WATCH GT Runner,,huawei_cn
RUN-B29,watch,huawei,华为,,Runner,HUAWEI WATCH GT Runner,,huawei_cn
CHT-B19,watch,huawei,华为,,Chitu,HUAWEI WATCH GT Runner 2,,huawei_cn
OCF-B29,watch,huawei,华为,,,HUAWEI WATCH GT 2022 典藏版,,huawei_cn
AND-B19,watch,huawei,华为,,Arnold,HUAWEI WATCH GT Cyber,,huawei_cn
TIA-B19,watch,huawei,华为,,,HUAWEI WATCH FIT,,huawei_cn
TIA-B19,watch,huawei,华为,,,HUAWEI WATCH FIT,new,huawei_cn
TIA-B29,watch,huawei,华为,,,HUAWEI WATCH FIT,雅致款,huawei_cn
TIA-B39,watch,huawei,华为,,,HUAWEI WATCH FIT mini,,huawei_cn
YDA-B09S,watch,huawei,华为,,Yoda,HUAWEI WATCH FIT 2,活力款,huawei_cn
YDA-B19S,watch,huawei,华为,,Yoda,HUAWEI WATCH FIT 2,活力款,huawei_cn
YDA-B19V,watch,huawei,华为,,Yoda,HUAWEI WATCH FIT 2,雅致款 / 时尚款,huawei_cn
SLO-B19,watch,huawei,华为,,Solo,HUAWEI WATCH FIT 3,,huawei_cn
SYA-B19,watch,huawei,华为,,Seiya,HUAWEI WATCH FIT 4,,huawei_cn
SYA-B29,watch,huawei,华为,,Seiya,HUAWEI WATCH FIT 4 Pro,,huawei_cn
NKI-B19,watch,huawei,华为,,,HUAWEI WATCH FIT 5,,huawei_cn
NKI-B29,watch,huawei,华为,,,HUAWEI WATCH FIT 5 Pro,,huawei_cn
MLY-B10,watch,huawei,华为,,,HUAWEI WATCH D,黑色氟橡胶表带,huawei_cn
MLY-B11,watch,huawei,华为,,,HUAWEI WATCH D,米白色氟橡胶表带,huawei_cn
LCA-B10,watch,huawei,华为,,Luca,HUAWEI WATCH D2,幻夜黑,huawei_cn
LCA-B11,watch,huawei,华为,,Luca,HUAWEI WATCH D2,晨曦金,huawei_cn
LCA-B29,watch,huawei,华为,,Luca,HUAWEI WATCH D2,星云蓝,huawei_cn
SGA-B19,watch,huawei,华为,,Saga,HUAWEI WATCH Buds,,huawei_cn
LBA-B19,watch,huawei,华为,,,HUAWEI WATCH Buds 2,,huawei_cn
MIL-B29B,watch,huawei,华为,,Milo,HUAWEI WATCH B5,532,huawei_cn
JPT-B29B,watch,huawei,华为,,Jupiter,HUAWEI WATCH B5,536,huawei_cn
ODN-B99,watch,huawei,华为,,Odin,HUAWEI WATCH B5,736,huawei_cn
GLL-AL30B,watch,huawei,华为,,Galileo,HUAWEI WATCH B7,536,huawei_cn
GLL-AL09B,watch,huawei,华为,,GalileoPro,HUAWEI WATCH B7,738,huawei_cn
MLY-B10,watch,huawei,华为,,,HUAWEI WATCH B9,D10,huawei_cn
SYA-B19B,watch,huawei,华为,,Seiya,华为擎云 H3540,,huawei_cn
SLO-B19,watch,huawei,华为,,Solo,华为擎云 H3Y10,,huawei_cn
PNX-B19B,watch,huawei,华为,,Phoinix,华为擎云 H5546,,huawei_cn
VLI-B19B,watch,huawei,华为,,Vili,华为擎云 H5556,,huawei_cn
ATM-B19B,watch,huawei,华为,,Atum,华为擎云 H5566,,huawei_cn
VLI-B29B,watch,huawei,华为,,Vilipro,华为擎云 H5756,,huawei_cn
ARC-AL2B,watch,huawei,华为,,Archi,华为擎云 H7546,,huawei_cn
RTS-AL2B,watch,huawei,华为,,,华为擎云 H7556,,huawei_cn
LCA-B12,watch,huawei,华为,,Luca,华为擎云 H9D20,,huawei_cn
ERS-B29,band,huawei,华为,,,华为运动手环,,huawei_cn
TER-B09,band,huawei,华为,,Terra,华为手环 3,,huawei_cn
TER-B29,band,huawei,华为,,Terra,华为手环 3 Pro,,huawei_cn
AW70-B29,band,huawei,华为,,,华为手环 3e,,huawei_cn
ADS-B29,band,huawei,华为,,,华为手环 4,,huawei_cn
TER-B29S,band,huawei,华为,,Terra,华为手环 4 Pro,,huawei_cn
AW70-B39,band,huawei,华为,,,华为手环 4e,,huawei_cn
AW70-B49,band,huawei,华为,,,华为手环 4e,活力版,huawei_cn
FRA-B19,band,huawei,华为,,,华为手环 6,标准版,huawei_cn
FRA-B29,band,huawei,华为,,,华为手环 6,NFC 版,huawei_cn
FRA-B29B,band,huawei,华为,,,华为手环 6,B20,huawei_cn
FRA-B39,band,huawei,华为,,,华为手环 6 Pro,,huawei_cn
LEA-B19,band,huawei,华为,,,华为手环 7,标准版,huawei_cn
LEA-B29,band,huawei,华为,,,华为手环 7,NFC 版,huawei_cn
ASK-B19,band,huawei,华为,,,华为手环 8,标准版,huawei_cn
ASK-B29,band,huawei,华为,,,华为手环 8,NFC 版,huawei_cn
KIM-B19,band,huawei,华为,,Kimi,华为手环 9,标准版,huawei_cn
KIM-B29,band,huawei,华为,,Kimi,华为手环 9,NFC 版,huawei_cn
NOR-B19,band,huawei,华为,,,华为手环 10,标准版 (增强型聚合纤维表壳),huawei_cn
NOR-B29,band,huawei,华为,,,华为手环 10,标准版 (铝合金表壳),huawei_cn
NOR-B39,band,huawei,华为,,,华为手环 10,NFC 版,huawei_cn
CDY-B19,band,huawei,华为,,,华为手环 11,标准版 (增强型聚合纤维表壳),huawei_cn
CDY-B29,band,huawei,华为,,,华为手环 11,标准版 (铝合金表壳),huawei_cn
CDY-B39,band,huawei,华为,,,华为手环 11,NFC 版,huawei_cn
CDY-B59,band,huawei,华为,,,华为手环 11,Pro,huawei_cn
GMN-BX9,band,huawei,华为,,Gemini,华为手环 B3,,huawei_cn
GRU-B09,band,huawei,华为,,,华为手环 B3 青春版,,huawei_cn
JNS-BX9,band,huawei,华为,,Janus,华为手环 B5,,huawei_cn
FDS-B19,band,huawei,华为,,Fides,华为手环 B6,,huawei_cn
FDS-B49,band,huawei,华为,,Fides,华为通话手环 B7,,huawei_cn
LEA-B29B,band,huawei,华为,,,华为手环 BA-570,,huawei_cn
ASK-B29B,band,huawei,华为,,,华为擎云 HA580,,huawei_cn
KIM-B19B,band,huawei,华为,,Kimi,华为擎云 HA590,,huawei_cn
KIM-B29B,band,huawei,华为,,Kimi,华为擎云 HA590,,huawei_cn
NOR-B39B,band,huawei,华为,,,华为擎云 HA5A0,,huawei_cn
CDY-B19B,band,huawei,华为,,,华为擎云 HA5B0,,huawei_cn
NOR-B19,band,huawei,华为,,,华为擎云 HAY20,,huawei_cn
SIM-AL00,watch,huawei,华为,,Simba,华为儿童手表 3 Pro,,huawei_cn
NEO-AL10,watch,huawei,华为,,Nemo,华为儿童手表 3s,,huawei_cn
ALX-AL10,watch,huawei,华为,,Alex,华为儿童手表 3X,,huawei_cn
